"","state_fips","age","gender","college_degree","white_non_hisp","hispanic","votereg","pol_identity","news_engaged","citizen","urban_resident","rural_resident","investor","evangelical","married","union_member","home_owner","income_bucket","military_service","parent","heterosexual","noaa_cost_pc","cdc_svi_socioecon","cdc_svi_demo","cdc_svi_race","cdc_svi_housing","climate_change_worry"
"2062","06",30,"Male","No Degree","Non-White","Unknown","Registered","Independent","Disengaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"2063","36",25,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Parent","Non-Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"1"
"2064","17",37,"Male","Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"2065","04",70,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00141450951470102,0.75204,0.788126666666667,0.840153333333333,0.797093333333333,"1"
"2066","26",29,"Male","No Degree","Non-White","Non-Hispanic","Registered","Other","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Parent","Heterosexual",0.00133703194589979,0.423030120481928,0.339973493975904,0.332143373493976,0.455825301204819,"0"
"2067","12",66,"Male","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"0"
"2068","12",63,"Male","No Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Married","Union","Non-Owner","$30,000 - $59,999","Military","Non-Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"0"
"2069","36",26,"Male","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Non-Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"0"
"2070","18",39,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Rural","Investor","Non-Evangelical","Married","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00443852627774634,0.353533695652174,0.432161956521739,0.264440217391304,0.38784347826087,"1"
"2071","23",47,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Parent","Heterosexual",0.00172794437329317,0.419475,0.25916875,0.1617125,0.49996875,"1"
"2072","48",35,"Female","No Degree","Non-White","Unknown","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Parent","Non-Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"2073","06",56,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Non-Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"2074","08",36,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Disengaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Non-Heterosexual",0.00803753021049851,0.471384375,0.413021875,0.605675,0.4271171875,"1"
"2075","37",68,"Female","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Non-Military","Non-Parent","Heterosexual",0.00847006980403823,0.712367,0.643493,0.657192,0.58817,"1"
"2076","37",70,"Female","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00847006980403823,0.712367,0.643493,0.657192,0.58817,"1"
"2077","36",67,"Female","No Degree","White","Non-Hispanic","Registered","Independent","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"1"
"2078","36",35,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$100,000 or more","Non-Military","Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"1"
"2079","26",49,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Evangelical","Married","Union","Non-Owner","$30,000 - $59,999","Military","Non-Parent","Heterosexual",0.00133703194589979,0.423030120481928,0.339973493975904,0.332143373493976,0.455825301204819,"1"
"2080","31",59,"Female","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Urban","Non-Rural","Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.0181470986123353,0.207209677419355,0.432901075268817,0.286178494623656,0.238083870967742,"0"
"2081","42",59,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"0"
"2082","51",70,"Female","Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"1"
"2083","55",70,"Female","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00358661714291748,0.240263888888889,0.263075,0.296373611111111,0.363701388888889,"0"
"2084","42",23,"Female","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Other","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"0"
"2085","41",22,"Male","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Married","Non-Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00294791495580053,0.549383333333333,0.579794444444444,0.524566666666667,0.678488888888889,"1"
"2086","45",46,"Male","No Degree","White","Non-Hispanic","Registered","Independent","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Non-Heterosexual",0.00736409023759658,0.755986956521739,0.65945652173913,0.791908695652174,0.715617391304348,"0"
"2087","18",46,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Rural","Investor","Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Non-Heterosexual",0.00443852627774634,0.353533695652174,0.432161956521739,0.264440217391304,0.38784347826087,"0"
"2088","42",41,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"0"
"2089","37",40,"Male","No Degree","Non-White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Investor","Evangelical","Married","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00847006980403823,0.712367,0.643493,0.657192,0.58817,"1"
"2090","36",54,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","$100,000 or more","Military","Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"1"
"2091","12",28,"Female","Degree","Non-White","Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Non-Union","Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"1"
"2092","06",65,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"0"
"2093","21",45,"Female","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00601834699890368,0.573104166666667,0.529145,0.230761666666667,0.561058333333333,"1"
"2094","12",66,"Male","No Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"0"
"2095","12",43,"Male","Degree","Non-White","Hispanic"," Unregistered","Republican","Engaged","Non-Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"1"
"2096","42",20,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Non-Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"1"
"2097","16",68,"Male","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Military","Non-Parent","Heterosexual",0.00414116228761377,0.548061363636364,0.527481818181818,0.459056818181818,0.339602272727273,"0"
"2098","46",41,"Male","No Degree","Non-White","Non-Hispanic","Registered","Other","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Parent","Heterosexual",0.0244442806353023,0.311569696969697,0.291342424242424,0.409160606060606,0.455963636363636,"1"
"2099","36",58,"Female","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"0"
"2100","19",46,"Female","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Non-Military","Parent","Heterosexual",0.0191466740482339,0.168554545454545,0.392081818181818,0.250541414141414,0.322393939393939,"0"
"2101","30",45,"Female","No Degree","White","Non-Hispanic","Registered","Independent","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Non-Heterosexual",0.0166556274803382,0.345923214285714,0.268116071428571,0.337928571428571,0.410601785714286,"0"
"2102","32",67,"Female","No Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Military","Non-Parent","Heterosexual",0.000921536670242721,0.552535294117647,0.556129411764706,0.6589,0.558647058823529,"1"
"2103","12",22,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","$60,000 - $99,999","Non-Military","Non-Parent","Non-Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"0"
"2104","26",75,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Military","Non-Parent","Heterosexual",0.00133703194589979,0.423030120481928,0.339973493975904,0.332143373493976,0.455825301204819,"0"
"2105","48",32,"Female","No Degree","White","Non-Hispanic"," Unregistered","Other","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Other","Non-Military","Non-Parent","Non-Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"2106","06",69,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Military","Non-Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"2107","51",62,"Male","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Non-Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"1"
"2108","50",53,"Female","No Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00520574717480445,0.265364285714286,0.172557142857143,0.167207142857143,0.452928571428571,"0"
"2109","40",29,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","$30,000 - $59,999","Non-Military","Parent","Heterosexual",0.0107056595821421,0.641307792207792,0.750115584415584,0.677501298701299,0.509587012987013,"1"
